,artist_name,track_name,track_id,popularity,release_date_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2591,Los Tucanes De Tijuana,Consulado Privado,4FlS0SAfsBJEObTlUStjOP,0.46,1997,0.783,0.632,10,-7.234,1,0.0289,0.404,4.24e-05,0.314,0.967,106.084,181600,1
2592,La Arrolladora Banda El Limón De Rene Camacho,El Tarasco,7qkl7zanDubz7DvzLFRr8Z,0.44,1997,0.666,0.501,8,-8.386,1,0.0476,0.681,1.99e-06,0.0555,0.969,135.988,189120,4
2593,Marcy Playground,A Cloak Of Elvenkind,6f65alTsp8H5BBd7MKh2Ya,0.46,1997,0.415,0.363,7,-10.736,1,0.0315,0.694,0.633,0.105,0.258,83.486,179933,4
2594,Three 6 Mafia,Late Night Tip,35gGkGC3sWMhvMktBCWmYt,0.42,1997,0.895,0.405,2,-7.818,1,0.0622,0.00131,0.00316,0.111,0.187,122.222,288693,4
2595,Rammstein,Tier,2mJabhCPoHBA7a6uLLbDlV,0.48,1997,0.591,0.942,7,-4.975,1,0.0576,0.00429,0.0558,0.18,0.456,95.084,226067,4
2596,Christión,Full Of Smoke,00FR9VQ0uzF4NNxVKKiMz2,0.43,1997,0.389,0.616,1,-8.747,0,0.284,0.453,0.0,0.916,0.716,145.461,289227,3
2597,Boyz II Men,Can You Stand The Rain,5ATpMwyr66oFwFC60JKf8X,0.42,1997,0.332,0.222,8,-13.375,1,0.0364,0.895,0.0,0.178,0.455,133.866,240333,5
2598,The Notorious B.I.G.,Long Kiss Goodnight - 2014 Remaster,2fw0DgUc8GTNxZ2BAv9Fih,0.48,1997,0.479,0.892,7,-4.952,1,0.428,0.0962,0.0,0.373,0.348,171.397,318467,4
2599,Keali'i Reichel,E O Mai,6kXkbhwZcz6d7h04WsYswt,0.43,1997,0.426,0.13,5,-17.199,1,0.0317,0.957,0.136,0.109,0.396,79.655,277440,4
2600,Johnnie Taylor,Last Two Dollars,1y58wFuYYnVsCnY8DsOELY,0.42,1997,0.796,0.587,4,-5.731,0,0.0362,0.222,0.0,0.0486,0.725,83.114,319093,4
2601,Laura Leon,Dos Mujeres un Camino,1IY3GJk8HgLWpKtjtKXN52,0.53,1997,0.623,0.522,2,-11.426,0,0.0398,0.284,0.0,0.0931,0.895,173.635,255680,4
2602,Grupo Exterminador,El Curita,4YhHN830JPmpItW5bdhNiy,0.48,1997,0.832,0.621,11,-6.581,1,0.0658,0.497,1.56e-05,0.089,0.943,111.604,264427,4
2603,Banda El Recodo,Una Pura Y Dos Con Sal,0kXKZqAuBiZneV9tkIGBnN,0.5,1997,0.707,0.58,8,-9.781,1,0.0438,0.506,1.03e-06,0.298,0.974,134.381,134253,4
2604,Billy Joel,To Make You Feel My Love,5KWXmAzQ1trLwFn5IpyxjP,0.48,1997,0.586,0.495,7,-8.34,1,0.0285,0.195,0.0,0.107,0.165,136.998,231200,4
2605,Jim Reeves,He'll Have to Go,7DH5dXVuQaqcKf9oTy9oUN,0.5,1997,0.554,0.186,1,-15.846,1,0.0379,0.909,0.00144,0.11,0.2,81.181,138640,3
2606,KRS-One,A Friend,5JPCZLbqNBonKhC53JPu4A,0.47,1997,0.723,0.872,8,-6.623,0,0.388,0.158,0.0,0.376,0.688,85.968,252893,4
2607,Priscila y Sus Balas De Plata,Paraiso Terrenal,7xXABJ0q63iRsu3lBYhr4j,0.43,1997,0.768,0.535,5,-6.462,1,0.0263,0.0513,0.0,0.165,0.65,86.89,216000,4
2608,Foo Fighters,See You,48PrL49eJ5P15yTxjK0oW6,0.48,1997,0.308,0.873,2,-6.47,1,0.067,0.0053,2.06e-05,0.107,0.62,170.42,146653,4
2609,Al Bowlly,You're as Pretty as a Picture,0V4JIqDbf40dh35y8LIHum,0.46,1997,0.481,0.176,5,-18.271,0,0.0613,0.941,0.0897,0.119,0.546,103.413,176333,4
2610,Portishead,All Mine,785Qya5mtMUwBQtuypVqrx,0.52,1997,0.601,0.656,8,-2.692,0,0.0403,0.11,0.0148,0.103,0.342,60.161,240640,4
2611,Limp Bizkit,Stuck,1CP8UCFq3Buyg4MN8mZUka,0.47,1997,0.466,0.838,11,-6.258,1,0.248,0.0354,7.31e-05,0.34,0.513,99.816,324640,4
2612,Camille Saint-Saëns,Carnival of the Animals: XIII. Le Cygne (The Swan),1xjL0J6RyY2UzH39hFgakW,0.47,1997,0.19,0.0144,9,-35.651,0,0.0443,0.978,0.193,0.0646,0.0542,59.176,190133,4
2613,Banda Cuisillos,Te Amo,7f2o7SPRczU0LryE4dRXEP,0.51,1997,0.461,0.533,10,-5.029,1,0.0297,0.751,0.0,0.105,0.721,115.134,175186,4
2614,Billie Myers,Kiss The Rain,4wtHbIS26FOtpjMkaQQ8Zk,0.55,1997,0.455,0.682,9,-6.996,1,0.041,0.00142,4.96e-05,0.162,0.283,177.997,270160,4
2615,Mary J. Blige,Share My World,1HvmjWFZpe1lrEl1ehLsvr,0.43,1997,0.707,0.539,4,-6.742,0,0.0373,0.015,0.0,0.12,0.747,140.021,307107,4
2616,Jodi Benson,"Part of Your World (Reprise) - From ""The Little Mermaid"" / Soundtrack Version",3dE3LMkRw8FHBC9PPYfOSJ,0.45,1997,0.214,0.196,5,-15.751,1,0.0412,0.953,0.0387,0.0926,0.134,74.886,137853,4
2617,Bone Thugs-N-Harmony,Body Rott,3PgighK4gF2vYaPtjIpzuv,0.44,1997,0.804,0.626,6,-4.74,1,0.0611,0.278,5.23e-05,0.731,0.799,93.995,301200,4
2618,Liran' Roll,María,0GMNzFmH1JTNBbA09az4Vw,0.55,1997,0.511,0.911,2,-3.168,1,0.0371,0.0528,0.0,0.139,0.623,144.812,264290,4
2619,La Combinación Vallenata,Dime Que Me Quieres,3orZ4fO5bylzCblZJsl3WS,0.58,1997,0.673,0.524,8,-8.823,1,0.0378,0.345,0.0,0.102,0.845,140.773,318107,4
2620,Missy Elliott,Best Friends (feat. Aaliyah),0hq4njfuLWfjlfinVFCXhA,0.45,1997,0.887,0.378,0,-10.435,0,0.0588,0.0711,0.0153,0.1,0.941,132.018,247173,4
2621,Adriana Caselotti,Whistle While You Work,1ai54RVIzu7IKebNbPEwMv,0.43,1997,0.459,0.349,7,-11.557,1,0.045,0.799,0.27,0.127,0.805,206.662,203747,4
2622,Ana Gabriel,A Pesar de Todo,5f3AqtwIWpWW9Oq31AJHNd,0.55,1997,0.757,0.456,2,-8.143,1,0.0317,0.427,0.0,0.21,0.546,99.896,228827,4
2623,Banda Cuisillos,Te Quiero,7rcBTV08R1ZmIK8U9KNjid,0.51,1997,0.62,0.505,8,-7.734,1,0.0246,0.281,5.35e-06,0.116,0.679,105.946,188442,4
2624,Tina Charles,I Love to Love,5jWI1xNxABzDRFTnD2yp8L,0.6,1997,0.677,0.703,9,-9.344,1,0.0344,0.143,6.96e-05,0.514,0.962,99.419,183693,4
2625,3X Krazy,Keep It on the Real,3nNoJOl9SckVH4abDYx2cy,0.42,1997,0.719,0.686,10,-4.169,0,0.0829,0.0165,0.0,0.236,0.49,95.19,358467,4
2626,Wyclef Jean,Guantanamera (feat. Refugee All Stars),6g5ov3aSDUvvDkQKIcmZQI,0.53,1997,0.833,0.431,2,-8.992,1,0.178,0.00195,0.000278,0.124,0.385,87.97,270493,4
2627,Paco de Lucía,Entre Dos Aguas,5hVqZ5hnvQGT4LOpUVuJUa,0.41,1997,0.461,0.654,4,-12.673,0,0.0349,0.923,0.874,0.0858,0.924,102.814,360427,4
2628,Erykah Badu,On & On,5dd8tOJwLqEvasVqvvrJzV,0.43,1997,0.775,0.397,11,-10.414,0,0.135,0.0465,0.00754,0.261,0.348,80.395,225973,4
2629,Atmosphere,Scapegoat,45zAJxISzVBR6FOiNDH5FU,0.43,1997,0.592,0.735,1,-9.582,1,0.36,0.16,0.0,0.518,0.625,78.563,232693,5
2630,Ella Fitzgerald,Isn't This A Lovely Day?,7paEvsQ08LWCV8Agvo9CWa,0.49,1997,0.499,0.0533,9,-18.771,0,0.0477,0.929,0.0,0.0942,0.185,82.97,377333,4
2631,SHeDAISY,I Will... But,0oP29136UYddJ9DnGpKKQg,0.44,1999,0.675,0.837,2,-5.105,1,0.0354,0.103,0.0,0.123,0.888,112.53,219973,4
2632,Pearl Jam,Soldier of Love,0ll4shInilQVdYVrVVHpjB,0.58,1999,0.55,0.777,4,-7.299,1,0.0382,0.143,7.46e-06,0.981,0.751,116.14,174173,4
2633,El Coyote Y Su Banda Tierra Santa,Juan Ramos,1UbzmkVajS4YyoJLuGP7q9,0.48,1999,0.692,0.487,7,-6.708,1,0.0356,0.685,0.0,0.0601,0.98,108.009,177267,1
2634,Ant Banks,Players Holiday,6pFQBJmxUTs0Cx8UoqEriT,0.44,1999,0.859,0.754,10,-5.534,0,0.181,0.0469,3.2e-06,0.568,0.643,91.994,302600,4
2635,Céline Dion,The Power of Love - Radio Edit,2PFAYhBcNRj1UaluR7ZgUy,0.55,1999,0.536,0.523,8,-8.885,1,0.0306,0.369,0.000525,0.227,0.236,140.059,286893,4
2636,MF DOOM,The Finest,6ijkogEt87TOoFEUdTpYxD,0.47,1999,0.882,0.772,10,-5.668,0,0.306,0.0589,0.0,0.141,0.581,101.169,240987,4
2637,CeCe Winans,Alabaster Box,7FLPCH6fx9gJgrRJBoo5U5,0.46,1999,0.319,0.329,2,-7.433,1,0.0324,0.855,1.86e-06,0.0864,0.205,128.659,332973,3
2638,Tropical Del Bravo,Cumbia Morena,4OtWDrRZ2lg0JVt7LzNIhd,0.46,1999,0.735,0.596,10,-7.612,1,0.0475,0.0451,0.0,0.0532,0.948,107.276,181107,4
2639,Control,El Brinquito De La Perra Ronosa,2eEPj1e0Cotwi0aUkqm8k9,0.46,1999,0.788,0.848,9,-10.365,1,0.0358,0.223,0.755,0.193,0.909,123.683,216067,4
2640,Mötley Crüe,Primal Scream,0LkQHiLf80sVoOIWiVs7io,0.47,1999,0.588,0.958,0,-5.491,1,0.0547,0.000603,0.0114,0.038,0.423,103.241,286000,4
2641,Stevie Wonder,Boogie On Reggae Woman,1xTfQiHbhB2Bj2B9dlAojb,0.48,1999,0.876,0.708,1,-11.405,1,0.052,0.205,0.074,0.0671,0.643,106.916,313267,4
2642,Whodini,Friends,2GLDYbNCRgsZTBhrBqhdm0,0.43,1999,0.751,0.82,10,-5.189,0,0.247,0.0914,1.07e-06,0.0406,0.718,192.026,279867,4
2643,Los Tigres Del Norte,Lágrimas (Lágrimas Del Corazón),23e2dSwQiAAOkV2KfjuIFj,0.53,1999,0.446,0.479,4,-5.205,1,0.0378,0.761,9.13e-06,0.118,0.532,76.123,240227,3
2644,Beanie Sigel,The Truth,2037Ob3nwf6lnMCByEoTSB,0.45,1999,0.724,0.802,5,-5.707,1,0.34,0.0215,0.00141,0.191,0.565,82.052,249627,4
2645,G. Love & Special Sauce,Rodeo Clowns,1oMX1Xx6Xry9CgxCXqDUP5,0.46,1999,0.885,0.678,1,-9.789,0,0.22,0.505,2.5e-05,0.0959,0.805,97.711,176600,4
2646,El Chombo,El Gato Volador,3K9h28l1trUlOMkiAh09Pb,0.56,1999,0.958,0.807,6,-8.793,1,0.241,0.0529,0.000654,0.924,0.87,109.239,113868,4
2647,Los Caminantes,Amor Que Nace,1SrN5AnS0QKxnHzR5xOtkX,0.48,1999,0.576,0.666,2,-3.448,1,0.0311,0.188,0.0,0.668,0.802,126.717,226053,4
2648,Stroke 9,Little Black Backpack,36n3OdHmEJqvWl5Ut2pDtF,0.43,1999,0.316,0.778,7,-5.375,1,0.0441,0.00115,0.0,0.227,0.311,120.292,223000,3
2649,The Isley Brothers,"Shout, Pts. 1 & 2",5TUa3AsgSh3kJIuXn42wig,0.47,1999,0.467,0.831,10,-7.661,1,0.0683,0.549,0.0,0.95,0.547,137.355,267333,4
2650,Bloodhound Gang,Along Comes Mary,5YpWUYiyidrtRzYedpXKiU,0.57,1999,0.635,0.758,0,-7.173,0,0.095,0.00107,0.575,0.239,0.733,155.043,201827,4
2651,Funk Flex,If I Get Locked Up (Funkmaster Flex & Big Kap Feat. Eminem and Dr. Dre),2nd0a9U9ICncohQPtjtVey,0.5,1999,0.449,0.822,10,-4.648,0,0.389,0.0153,0.0,0.159,0.51,192.551,220533,4
2652,Enrique Iglesias,Rhythm Divine,067sYyLu6IdRP5bCubdSfl,0.46,1999,0.622,0.97,9,-2.722,0,0.156,0.13,0.0,0.188,0.429,102.025,209467,4
2653,Muse,Muscle Museum,5rupf5kRDLhhFPxH15ZmBF,0.56,1999,0.447,0.534,6,-7.502,1,0.0345,0.00779,0.000125,0.0933,0.373,79.99,262973,4
2654,Montgomery Gentry,Something to Be Proud Of,4c13gErxlMG5Spfx4OrzHO,0.43,1999,0.645,0.708,0,-6.456,1,0.0372,0.0766,1.33e-05,0.125,0.547,97.514,255480,4
2655,Steve Tyrell,"Give Me the Simple Life - From Father of the Bride, Pt. II",7HfkMSI8ocF8USz4kI8fIo,0.48,1999,0.538,0.291,0,-8.937,0,0.0286,0.85,4.38e-06,0.133,0.285,92.405,175800,4
2656,Christina Aguilera,Come On Over (All I Want Is You),3W3MNXiYjuK1r1LIFyQqja,0.5,1999,0.845,0.827,8,-5.618,1,0.0424,0.0263,0.000376,0.329,0.962,118.903,189907,4
2657,Shania Twain,You've Got A Way,3E714D9pZURRdgJ6iGhc8E,0.54,1999,0.552,0.575,9,-7.323,1,0.0307,0.367,0.0,0.236,0.249,134.165,199200,4
2658,Pinback,Loro,71fIdOvK79KgoNjc8OMuzL,0.44,1999,0.881,0.339,5,-12.733,1,0.0761,0.812,0.934,0.107,0.75,135.057,213707,4
2659,John Field,Nocturne No. 2 in C Minor,6cDytuMZ5Z4iMEhK65HiHL,0.5,1999,0.351,0.00622,0,-33.286,0,0.0388,0.994,0.943,0.115,0.0794,66.921,223067,4
2660,Banda Movil,La Zopilota,722wzvlKS6YgdLwzHL7qoN,0.46,1999,0.928,0.452,2,-9.474,1,0.125,0.493,0.0,0.0509,0.984,126.072,144200,4
2661,Red Hot Chili Peppers,Easily,3QJnjJH53Ocg22MaLutrgJ,0.53,1999,0.283,0.982,0,-0.32,1,0.0703,0.000204,0.0756,0.0627,0.438,124.149,231333,4
2662,Rachel Portman,Main Titles,6t9O3rGBxgFsdbIvCBtZu5,0.52,1999,0.142,0.112,7,-17.426,1,0.0346,0.981,0.892,0.156,0.0659,93.259,130227,3
2663,Abracadabra,En realidad,3I4kCERqFLTFNVwl5YCKo9,0.55,1999,0.617,0.372,2,-13.622,1,0.0339,0.338,0.0,0.159,0.286,131.562,223467,4
2664,Westlife,Flying Without Wings,1pDylAt4nUPy2r72KRQDYX,0.62,1999,0.457,0.488,8,-7.964,1,0.0301,0.326,0.0,0.154,0.283,72.517,216267,4
2665,Eminem,Rock Bottom,7sKZWN4xVOSb4miTL1vRXx,0.5,1999,0.859,0.644,6,-3.047,1,0.124,0.0783,0.00762,0.217,0.378,92.046,214120,4
2666,Britney Spears,From the Bottom of My Broken Heart,70XtWbcVZcpaOddJftMcVi,0.52,1999,0.677,0.665,7,-5.171,1,0.0305,0.56,1.01e-06,0.338,0.706,74.981,312533,4
2667,The Isley Brothers,Footsteps In the Dark - Pt. 1 & 2,5cDylrPWlV0A3XbX5fRTrd,0.47,1999,0.688,0.411,11,-9.343,0,0.0498,0.308,5.11e-06,0.0686,0.864,80.699,305160,4
2668,Gustavo Cerati,Puente,6gwaa6ElIixNTvu6RwkMyo,0.66,1999,0.444,0.471,10,-9.107,1,0.0322,0.00161,0.0017,0.14,0.205,76.335,273800,4
2669,Methods of Mayhem,Get Naked,0CqQvJTH40jIehyC3ND6Er,0.47,1999,0.78,0.919,9,-4.751,1,0.156,0.0389,1.77e-05,0.025,0.902,100.006,201667,4
2670,Robbie Williams,Let Me Entertain You,76SFcrLi5d60pHrzfvSjsJ,0.42,1999,0.464,0.963,10,-5.019,1,0.0662,0.000172,0.00215,0.0901,0.37,125.085,261133,4
2671,Eve,Love Is Blind,0H2jfzzREOr9MF95HB7ry6,0.43,1999,0.688,0.815,0,-4.761,1,0.321,0.263,0.0,0.151,0.587,176.087,260307,4
2672,South Park Mexican,High so High,26SKHsvMoDNRgpKg8klf1r,0.42,1999,0.949,0.452,10,-4.246,0,0.058,0.032,6.96e-06,0.0749,0.72,100.981,231627,4
2673,Rage Against The Machine,Mic Check,2lbASgTSoDO7MTuLAXlTW0,0.49,1999,0.44,0.967,11,-5.83,0,0.237,0.163,3.64e-06,0.121,0.574,96.752,213640,4
2674,Banda Arkangel R-15,Fue Tan Poco Tu Cariño,1tAXqgUzQDI94y5wA1V5DQ,0.45,1999,0.637,0.593,9,-7.6,1,0.0662,0.553,2.66e-05,0.204,0.971,139.708,213240,4
2675,311,Come Original,4HcgoL4KNExj5LgmmFCj0D,0.44,1999,0.648,0.978,11,-5.592,0,0.0576,0.0122,1.54e-05,0.106,0.795,93.86,223333,4
2676,Mr. Pookie,Crook for Life,5kGDLjDIu0CAXydC1L6O3g,0.42,1999,0.913,0.631,5,-6.527,0,0.169,0.0849,3.52e-06,0.142,0.766,148.054,242000,4
2677,DMX,Here We Go Again,72QnwdvQfN69gXRaUfJTFL,0.46,1999,0.797,0.515,7,-5.981,1,0.274,0.023,0.0,0.13,0.209,91.898,232933,4
2678,George Fenton,If Only,24hLpDpezPW6MdE0Hc99vW,0.49,1999,0.361,0.0972,7,-19.72,1,0.0358,0.993,0.972,0.0772,0.0702,63.395,66467,4
2679,La Makina,No Me Digas Que No,5hD4JNBJ2vcM42x8hPxnvo,0.48,1999,0.75,0.929,10,-2.05,1,0.0346,0.137,6.53e-05,0.0448,0.951,132.568,228893,4
2680,The Beatnuts,Watch Out Now,6sWZn6kTuTrBkbOEQFoB3a,0.43,1999,0.783,0.633,11,-6.983,0,0.291,0.0969,0.000994,0.154,0.913,100.428,174800,4
2681,George Michael,Father Figure,0SCk8WpBKSvK6QkSyixRAY,0.5,1998,0.48,0.387,3,-10.702,1,0.0271,0.225,2.48e-05,0.0819,0.254,102.027,340360,4
2682,Noreaga,Superthug,2FaZoB6xQohJKWmq8KlYke,0.44,1998,0.845,0.921,7,-4.711,1,0.188,0.00766,9.77e-06,0.0419,0.363,95.838,300360,4
2683,Binomio de Oro de América,Un Osito Dormilon,2kfy5uzINhvThNfTqgXNPt,0.59,1998,0.505,0.69,0,-4.803,1,0.034,0.281,0.0,0.282,0.681,136.507,289724,4
2684,Sublime,Marley Medley: Guava Jelly / This Train - Acoustic Version,1uCzlBE0jqEFoEqJMbm6lR,0.43,1998,0.534,0.0945,7,-13.917,1,0.0531,0.748,0.0,0.0997,0.275,77.668,180373,4
2685,*NSYNC,"Merry Christmas, Happy Holidays",4v9WbaxW8HdjqfUiWYWsII,0.43,1998,0.643,0.939,5,-3.967,1,0.0463,0.104,0.0,0.881,0.756,104.999,255307,4
2686,Kirk Franklin,Lean On Me,4IyemaA2yUElYlOiCV1vGC,0.44,1998,0.517,0.464,5,-8.021,1,0.0275,0.269,0.0,0.0827,0.162,106.395,309067,4
2687,Los Pericos,Pupilas Lejanas,4k3K6Ke6KfAWb7zyQWrTEA,0.64,1998,0.694,0.531,3,-8.43,1,0.0327,0.135,0.0,0.121,0.949,75.003,235200,3
2688,Los Palominos,Te Seguire,3RXoiN0V2UpFLvR0bfAZn5,0.45,1998,0.67,0.611,7,-10.424,1,0.0518,0.137,5.41e-06,0.0722,0.719,91.04,171533,4
2689,Beastie Boys,Remote Control - Remastered 2009,0HiubqhlD4iuegPFy88CNK,0.45,1998,0.614,0.961,5,-5.844,0,0.0601,0.331,0.00482,0.345,0.551,93.948,178800,4
2690,S.E.S.,Dreams Come True,6whFRgwg7je2SYzpSfansM,0.51,1998,0.706,0.835,0,-4.357,1,0.0506,0.0813,0.00165,0.336,0.771,93.943,245773,4
2691,Mýa,Movin' On,0Z7cJizY93V2SGCpNKYV2j,0.42,1998,0.74,0.569,1,-9.641,0,0.0984,0.236,0.00565,0.0815,0.608,90.457,270267,4
2692,George Michael,I Knew You Were Waiting (For Me),2XgDgIsVUOt9Lov5G4Wruy,0.54,1998,0.717,0.837,4,-5.49,1,0.0457,0.266,0.0,0.235,0.68,107.989,238000,4
2693,El Poder Del Norte,Ganas De Ti,4cMB5FetQiYCWfd7bAvqqj,0.5,1998,0.611,0.577,9,-8.823,1,0.0623,0.404,0.0,0.108,0.831,90.916,187333,4
2694,Los Fugitivos,Golpes Y Besos,0P6BbSiVDyvhCK09b42PuO,0.45,1998,0.779,0.641,7,-11.056,1,0.0456,0.0112,0.0,0.114,0.74,124.821,219693,4
2695,Outkast,West Savannah,5yTQ7Vy6EwKwB64Vho90LI,0.44,1998,0.689,0.558,0,-6.565,1,0.437,0.0314,0.0,0.586,0.473,84.942,246280,4
2696,Massive Attack,Dissolved Girl,0oeEqyEAavgPfFxDYvjAP6,0.51,1998,0.646,0.602,5,-11.316,0,0.0281,0.0351,0.819,0.0635,0.662,131.994,366893,4
2697,Liberación,Y No Hay Mañana,6Aq65K8MIR0pPA0J7BJ6oB,0.48,1998,0.486,0.525,0,-7.925,1,0.0297,0.0681,0.0,0.0968,0.418,183.951,228133,3
2698,Natasha Richardson,Maybe This Time,3qXqF0iZqC9ibQesMsspvH,0.42,1998,0.254,0.137,7,-12.878,1,0.0337,0.925,8.45e-05,0.108,0.126,82.805,180093,4
2699,Ricardo Arjona,Mentiroso,2Anmaa3cu1UgPt1xdkefsN,0.54,1998,0.638,0.862,7,-5.22,1,0.0401,0.249,2.93e-06,0.0513,0.568,150.499,237333,4
2700,SEATBELTS,Bad Dog No Biscuits,6qRRnwgJADWFbWUbVtaKNl,0.46,1998,0.4,0.976,9,-6.113,0,0.156,0.00532,0.688,0.22,0.422,164.656,250360,4
2701,Cat Power,Metal Heart,4JeMpERu0LS3QhNoNG0cvZ,0.48,1998,0.44,0.339,6,-11.211,1,0.0274,0.872,0.0898,0.109,0.05,115.256,242400,4
2702,Various Artists,Rally - The Prince Of Egypt/Soundtrack Version,0PjILYy3LqD8GTVY2eKKUe,0.47,1998,0.187,0.0361,11,-33.63,1,0.0405,0.908,0.97,0.352,0.0389,83.45,42827,4
2703,Los Mendívil,Te Amo Y Te Amaré,5wV8sJYd7kPloN1sgnFQb0,0.46,1998,0.698,0.599,5,-5.711,1,0.0287,0.129,1.02e-06,0.107,0.815,128.014,205915,4
2704,Dave Matthews Band,Rapunzel,1HLqkLuJA4sOC2aSrqwBPi,0.41,1998,0.602,0.771,0,-5.444,1,0.0663,0.308,0.000664,0.664,0.748,108.345,360188,4
2705,Kelly Price,Secret Love,7J3i80HrD7TGmXFX11dcER,0.42,1998,0.334,0.555,3,-7.16,0,0.144,0.103,0.0,0.068,0.507,158.234,260707,5
2706,Steps,"5, 6, 7, 8",3oWZwdnnwsCwMukQbPsEiy,0.61,1998,0.71,0.994,2,-4.899,1,0.0362,0.00715,0.611,0.29,0.938,140.04,202267,4
2707,Faye Wong,紅豆,5l94Up12BJSjhH7Mhr2ji4,0.52,1998,0.554,0.408,0,-10.609,1,0.0317,0.27,6.53e-06,0.26,0.17,111.821,256027,4
2708,Restless Heart,When She Cries,61EQfJXizp4MIpLYWyLoQI,0.55,1998,0.666,0.521,9,-10.993,1,0.0292,0.114,0.0,0.0604,0.361,105.223,222187,4
2709,Chayanne,Atado a Tu Amor,1iQQmHUAQ8NDFJO6SUYcfq,0.57,1998,0.555,0.559,7,-5.603,1,0.0242,0.213,2.69e-06,0.0774,0.267,137.862,302773,4
2710,Metallica,Am I Evil?,0vFDo1ed4LC3pmISYHeJV3,0.42,1998,0.349,0.943,4,-5.704,1,0.0922,0.00129,0.454,0.0529,0.518,97.491,470133,4
2711,Dr. Jean Feldman,Tooty Ta,14PutgqQ555MWHWXIacdGD,0.45,1998,0.975,0.647,9,-14.027,1,0.0671,0.0653,2.18e-06,0.0685,0.642,116.025,161973,4
2712,Kirk Whalum,All I Do,2rDyi7Vuw9l4VneeToK35D,0.46,1998,0.833,0.493,11,-9.562,1,0.0386,0.0472,0.00946,0.058,0.69,109.647,302733,4
2713,DMX,Ruff Ryders Anthem,3JlsUB5UZclm1MXYo4QV4O,0.42,1998,0.882,0.613,10,-7.495,0,0.362,0.0972,0.0,0.277,0.677,91.014,214773,4
2714,SEATBELTS,Memory,708AblfH21HU5gOFBWAQHx,0.46,1998,0.524,0.0195,5,-26.262,0,0.144,0.926,0.957,0.129,0.346,132.963,91933,5
2715,Marisela,Ya No Te Vayas,5D4AnS7WurrNJNWvT8X0my,0.52,1998,0.723,0.345,9,-17.049,1,0.0301,0.567,1.09e-05,0.0832,0.791,109.983,231027,4
2716,Mark Wills,Wish You Were Here,3pxspEmKcJFmegzjcJjq9l,0.43,1998,0.516,0.397,5,-10.278,1,0.0274,0.2,0.0,0.12,0.236,138.075,241960,4
2717,Yoskar Sarante,Tu El Y Yo,0nJ4P1jWatMYQJ1h52TgWQ,0.46,1998,0.936,0.514,7,-6.884,1,0.0471,0.281,4.83e-06,0.0738,0.86,126.956,268693,4
2718,98º,True To Your Heart,2MkfKcX0Q3xquEjcKqRyDK,0.44,1998,0.654,0.779,10,-16.676,0,0.0776,0.181,0.0,0.102,0.642,106.107,256040,4
2719,Walter Beasley,Do You Wanna Dance,6lOaVShahOYSeDR2RS0b9l,0.46,1998,0.607,0.342,8,-13.197,1,0.0301,0.633,6.71e-05,0.297,0.43,77.979,218293,4
2720,Gangsta Boo,Where Dem Dollas At (feat. DJ Paul & Juicy J),7foHBs2UUa9YX4UWQlOfiC,0.42,1998,0.898,0.56,0,-8.891,1,0.117,0.00238,0.0,0.108,0.465,146.458,269067,4
2721,Keith Washington,I Love You,1vL1W992G6hdjnwvGhHh9q,0.42,1998,0.616,0.415,1,-7.525,1,0.0288,0.0633,0.0,0.0437,0.22,106.851,357467,4
2722,98º,Invisible Man,5EOGZmuU56m3fFhqr4HCLe,0.49,1998,0.694,0.552,9,-10.452,0,0.0278,0.202,0.0,0.176,0.573,89.904,283267,4
2723,Grupo Bryndis,Regresa A Mí,2pwnlWON3eOm9LFjbh2qoh,0.46,1998,0.63,0.643,1,-8.457,1,0.0261,0.083,0.000149,0.339,0.478,145.938,225107,4
2724,DMX,Look Thru My Eyes,3URLdhLYPUDbxOIMq74YAP,0.44,1998,0.904,0.642,10,-8.495,0,0.273,0.243,0.0,0.133,0.718,95.755,230427,4
2725,Outkast,Slump,4ufZSKCI84Pd2ZlWTJcu4i,0.44,1998,0.737,0.676,1,-4.769,1,0.399,0.133,0.0,0.385,0.389,92.904,308733,4
2726,Monster Magnet,Space Lord,09bkkXFpOVi3aPLvByyWD5,0.52,1998,0.636,0.743,10,-7.112,1,0.0354,0.000231,0.665,0.123,0.356,95.821,355933,4
2727,Adam Sandler,Somebody Kill Me,1LyW3Cwi49N1l58Pf1TNKy,0.44,1998,0.851,0.265,4,-14.402,1,0.432,0.712,0.000711,0.75,0.94,116.467,112859,4
2728,DMX,Fuckin' Wit' D,2kEGpCg4Xj5LtVL4AWPJ8C,0.44,1998,0.88,0.795,2,-4.918,1,0.288,0.115,0.0,0.152,0.832,100.786,138027,4
2729,Vicky Vale,DANCING,2VECIM9EpMojxBj0sCG9ii,0.49,1998,0.59,0.912,1,-5.614,1,0.0386,0.00439,0.00323,0.201,0.856,160.151,286267,4
2730,Charlie Robison,Loving County,61oeMgPmaEEXYugo6p8SsX,0.41,1998,0.533,0.306,1,-11.708,1,0.0276,0.267,0.0,0.132,0.15,104.708,388400,3
2731,Steve Vai,Tender Surrender,1BpMzIbVYhLfXTQe7ob2sY,0.5,1995,0.559,0.567,4,-7.155,0,0.036,0.174,0.103,0.122,0.227,130.036,301067,4
